pincode,date,state,district,age_0_5,age_5_17,age_18_greater,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,year,quarter_4_month
828128,2025-01-03,Jharkhand,Dhanbad,,,,25.0,52.0,,,2025,Q1_Jan_Apr
828128,2025-01-04,Jharkhand,Dhanbad,,,,46.0,68.0,,,2025,Q1_Jan_Apr
828128,2025-01-05,Jharkhand,Dhanbad,,,,14.0,30.0,,,2025,Q1_Jan_Apr
828128,2025-01-06,Jharkhand,Dhanbad,,,,12.0,43.0,,,2025,Q1_Jan_Apr
828128,2025-01-07,Jharkhand,Dhanbad,,,,18.0,46.0,,,2025,Q1_Jan_Apr
828128,2025-01-12,Jharkhand,Dhanbad,,,,1.0,0.0,0.0,4.0,2025,Q1_Jan_Apr
828128,2025-02-09,Jharkhand,Dhanbad,,,,2.0,1.0,,,2025,Q1_Jan_Apr
828128,2025-02-12,Jharkhand,Dhanbad,,,,0.0,1.0,1.0,6.0,2025,Q1_Jan_Apr
828128,2025-04-09,Jharkhand,Dhanbad,,,,1.0,3.0,0.0,3.0,2025,Q1_Jan_Apr
828128,2025-04-12,Jharkhand,Dhanbad,,,,0.0,1.0,1.0,2.0,2025,Q1_Jan_Apr
828129,2025-01-03,Jharkhand,Dhanbad,,,,51.0,61.0,,,2025,Q1_Jan_Apr
828129,2025-01-04,Jharkhand,Dhanbad,,,,73.0,70.0,,,2025,Q1_Jan_Apr
828129,2025-01-05,Jharkhand,Dhanbad,,,,36.0,45.0,,,2025,Q1_Jan_Apr
828129,2025-01-06,Jharkhand,Dhanbad,,,,40.0,57.0,,,2025,Q1_Jan_Apr
828129,2025-01-07,Jharkhand,Dhanbad,,,,33.0,94.0,,,2025,Q1_Jan_Apr
828129,2025-01-09,Jharkhand,Dhanbad,,,,2.0,1.0,,,2025,Q1_Jan_Apr
828129,2025-01-12,Jharkhand,Dhanbad,,,,2.0,4.0,,,2025,Q1_Jan_Apr
828129,2025-02-09,Jharkhand,Dhanbad,,,,,,1.0,3.0,2025,Q1_Jan_Apr
828129,2025-02-12,Jharkhand,Dhanbad,,,,1.0,2.0,,,2025,Q1_Jan_Apr
828129,2025-03-09,Jharkhand,Dhanbad,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2025,Q1_Jan_Apr
828129,2025-03-11,Jharkhand,Dhanbad,,,,,,2.0,10.0,2025,Q1_Jan_Apr
828129,2025-03-12,Jharkhand,Dhanbad,,,,1.0,0.0,,,2025,Q1_Jan_Apr
828129,2025-04-09,Jharkhand,Dhanbad,1.0,1.0,0.0,1.0,2.0,0.0,4.0,2025,Q1_Jan_Apr
828129,2025-04-12,Jharkhand,Dhanbad,,,,0.0,2.0,0.0,9.0,2025,Q1_Jan_Apr
828130,2025-01-03,Jharkhand,Dhanbad,,,,132.0,397.0,23.0,489.0,2025,Q1_Jan_Apr
828130,2025-01-04,Jharkhand,Dhanbad,,,,261.0,378.0,,,2025,Q1_Jan_Apr
828130,2025-01-05,Jharkhand,Dhanbad,,,,172.0,265.0,,,2025,Q1_Jan_Apr
828130,2025-01-06,Jharkhand,Dhanbad,,,,111.0,208.0,,,2025,Q1_Jan_Apr
828130,2025-01-07,Jharkhand,Dhanbad,,,,157.0,371.0,,,2025,Q1_Jan_Apr
828130,2025-01-09,Jharkhand,Dhanbad,1.0,2.0,0.0,6.0,17.0,3.0,11.0,2025,Q1_Jan_Apr
828130,2025-01-11,Jharkhand,Dhanbad,,,,,,0.0,6.0,2025,Q1_Jan_Apr
828130,2025-01-12,Jharkhand,Dhanbad,,,,8.0,8.0,2.0,18.0,2025,Q1_Jan_Apr
828130,2025-02-09,Jharkhand,Dhanbad,2.0,2.0,0.0,7.0,17.0,,,2025,Q1_Jan_Apr
828130,2025-02-11,Jharkhand,Dhanbad,,,,,,0.0,5.0,2025,Q1_Jan_Apr
828130,2025-02-12,Jharkhand,Dhanbad,,,,5.0,5.0,3.0,30.0,2025,Q1_Jan_Apr
828130,2025-03-09,Jharkhand,Dhanbad,2.0,0.0,0.0,3.0,14.0,,,2025,Q1_Jan_Apr
828130,2025-03-11,Jharkhand,Dhanbad,,,,,,5.0,4.0,2025,Q1_Jan_Apr
828130,2025-03-12,Jharkhand,Dhanbad,,,,3.0,4.0,,,2025,Q1_Jan_Apr
828130,2025-04-09,Jharkhand,Dhanbad,0.0,2.0,0.0,2.0,13.0,0.0,7.0,2025,Q1_Jan_Apr
828130,2025-04-12,Jharkhand,Dhanbad,,,,2.0,5.0,5.0,21.0,2025,Q1_Jan_Apr
828131,2025-01-03,Jharkhand,Dhanbad,,,,31.0,145.0,,,2025,Q1_Jan_Apr
828131,2025-01-04,Jharkhand,Dhanbad,,,,54.0,115.0,,,2025,Q1_Jan_Apr
828131,2025-01-05,Jharkhand,Dhanbad,,,,27.0,68.0,,,2025,Q1_Jan_Apr
828131,2025-01-06,Jharkhand,Dhanbad,,,,19.0,47.0,,,2025,Q1_Jan_Apr
828131,2025-01-07,Jharkhand,Dhanbad,,,,30.0,89.0,,,2025,Q1_Jan_Apr
828131,2025-01-09,Jharkhand,Dhanbad,,,,1.0,1.0,,,2025,Q1_Jan_Apr
828131,2025-01-12,Jharkhand,Dhanbad,,,,2.0,1.0,0.0,4.0,2025,Q1_Jan_Apr
828131,2025-02-09,Jharkhand,Dhanbad,,,,0.0,3.0,1.0,2.0,2025,Q1_Jan_Apr
828131,2025-02-12,Jharkhand,Dhanbad,,,,0.0,4.0,,,2025,Q1_Jan_Apr
828131,2025-03-09,Jharkhand,Dhanbad,,,,1.0,4.0,,,2025,Q1_Jan_Apr
828131,2025-03-12,Jharkhand,Dhanbad,,,,4.0,2.0,,,2025,Q1_Jan_Apr
828131,2025-04-09,Jharkhand,Dhanbad,0.0,2.0,0.0,1.0,5.0,,,2025,Q1_Jan_Apr
828131,2025-04-12,Jharkhand,Dhanbad,,,,1.0,3.0,0.0,4.0,2025,Q1_Jan_Apr
828132,2025-01-04,Jharkhand,Dhanbad,,,,10.0,25.0,,,2025,Q1_Jan_Apr
828132,2025-01-09,Jharkhand,Dhanbad,0.0,1.0,0.0,0.0,2.0,,,2025,Q1_Jan_Apr
828132,2025-01-12,Jharkhand,Dhanbad,,,,,,0.0,2.0,2025,Q1_Jan_Apr
828132,2025-02-09,Jharkhand,Dhanbad,,,,0.0,1.0,,,2025,Q1_Jan_Apr
828132,2025-02-12,Jharkhand,Dhanbad,,,,4.0,1.0,,,2025,Q1_Jan_Apr
828132,2025-03-12,Jharkhand,Dhanbad,,,,1.0,0.0,,,2025,Q1_Jan_Apr
828132,2025-04-12,Jharkhand,Dhanbad,,,,1.0,0.0,,,2025,Q1_Jan_Apr
828133,2025-01-03,Jharkhand,Dhanbad,,,,28.0,74.0,,,2025,Q1_Jan_Apr
828133,2025-01-04,Jharkhand,Dhanbad,,,,39.0,72.0,,,2025,Q1_Jan_Apr
828133,2025-01-05,Jharkhand,Dhanbad,,,,22.0,31.0,,,2025,Q1_Jan_Apr
828133,2025-01-06,Jharkhand,Dhanbad,,,,17.0,27.0,,,2025,Q1_Jan_Apr
828133,2025-01-07,Jharkhand,Dhanbad,,,,36.0,54.0,,,2025,Q1_Jan_Apr
828133,2025-01-09,Jharkhand,Dhanbad,,,,4.0,2.0,,,2025,Q1_Jan_Apr
828133,2025-01-11,Jharkhand,Dhanbad,,,,,,0.0,2.0,2025,Q1_Jan_Apr
828133,2025-01-12,Jharkhand,Dhanbad,,,,,,1.0,3.0,2025,Q1_Jan_Apr
828133,2025-02-09,Jharkhand,Dhanbad,,,,2.0,2.0,,,2025,Q1_Jan_Apr
828133,2025-02-12,Jharkhand,Dhanbad,,,,1.0,1.0,,,2025,Q1_Jan_Apr
828133,2025-03-09,Jharkhand,Dhanbad,,,,0.0,2.0,,,2025,Q1_Jan_Apr
828133,2025-03-11,Jharkhand,Dhanbad,,,,,,0.0,5.0,2025,Q1_Jan_Apr
828133,2025-03-12,Jharkhand,Dhanbad,,,,0.0,3.0,,,2025,Q1_Jan_Apr
828133,2025-04-09,Jharkhand,Dhanbad,,,,0.0,4.0,0.0,2.0,2025,Q1_Jan_Apr
828133,2025-04-12,Jharkhand,Dhanbad,,,,0.0,2.0,1.0,1.0,2025,Q1_Jan_Apr
828134,2025-01-03,Jharkhand,Bokaro,,,,410.0,814.0,,,2025,Q1_Jan_Apr
828134,2025-01-04,Jharkhand,Bokaro,,,,1241.0,1241.0,,,2025,Q1_Jan_Apr
828134,2025-01-05,Jharkhand,Bokaro,,,,620.0,740.0,,,2025,Q1_Jan_Apr
828134,2025-01-06,Jharkhand,Bokaro,,,,451.0,580.0,,,2025,Q1_Jan_Apr
828134,2025-01-07,Jharkhand,Bokaro,,,,504.0,772.0,,,2025,Q1_Jan_Apr
828134,2025-01-09,Jharkhand,Bokaro,5.0,6.0,0.0,30.0,56.0,7.0,102.0,2025,Q1_Jan_Apr
828134,2025-01-12,Jharkhand,Bokaro,,,,30.0,24.0,9.0,54.0,2025,Q1_Jan_Apr
828134,2025-02-09,Jharkhand,Bokaro,10.0,5.0,0.0,59.0,19.0,1.0,56.0,2025,Q1_Jan_Apr
828134,2025-02-12,Jharkhand,Bokaro,,,,30.0,41.0,6.0,35.0,2025,Q1_Jan_Apr
828134,2025-03-01,Jharkhand,Bokaro,,,,,,73.0,5398.0,2025,Q1_Jan_Apr
828134,2025-03-09,Jharkhand,Bokaro,,,,1.0,5.0,,,2025,Q1_Jan_Apr
828134,2025-03-12,Jharkhand,Bokaro,,,,26.0,24.0,2.0,27.0,2025,Q1_Jan_Apr
828134,2025-04-09,Jharkhand,Bokaro,2.0,3.0,0.0,4.0,10.0,1.0,27.0,2025,Q1_Jan_Apr
828134,2025-04-12,Jharkhand,Bokaro,,,,32.0,25.0,5.0,31.0,2025,Q1_Jan_Apr
828135,2025-01-03,Jharkhand,Dhanbad,,,,27.0,61.0,,,2025,Q1_Jan_Apr
828135,2025-01-04,Jharkhand,Dhanbad,,,,38.0,92.0,,,2025,Q1_Jan_Apr
828135,2025-01-05,Jharkhand,Dhanbad,,,,27.0,59.0,,,2025,Q1_Jan_Apr
828135,2025-01-06,Jharkhand,Dhanbad,,,,30.0,56.0,,,2025,Q1_Jan_Apr
828135,2025-01-07,Jharkhand,Dhanbad,,,,25.0,83.0,,,2025,Q1_Jan_Apr
828135,2025-01-09,Jharkhand,Dhanbad,,,,0.0,5.0,0.0,8.0,2025,Q1_Jan_Apr
828135,2025-01-11,Jharkhand,Dhanbad,,,,,,0.0,1.0,2025,Q1_Jan_Apr
828135,2025-01-12,Jharkhand,Dhanbad,,,,0.0,1.0,,,2025,Q1_Jan_Apr
828135,2025-02-09,Jharkhand,Dhanbad,,,,,,1.0,3.0,2025,Q1_Jan_Apr
828135,2025-02-12,Jharkhand,Dhanbad,,,,1.0,1.0,,,2025,Q1_Jan_Apr
828135,2025-03-09,Jharkhand,Dhanbad,,,,1.0,2.0,,,2025,Q1_Jan_Apr
828135,2025-03-12,Jharkhand,Dhanbad,,,,0.0,1.0,,,2025,Q1_Jan_Apr
828135,2025-04-09,Jharkhand,Dhanbad,,,,,,0.0,2.0,2025,Q1_Jan_Apr
828201,2025-01-03,Jharkhand,Dhanbad,,,,639.0,1015.0,58.0,3351.0,2025,Q1_Jan_Apr
828201,2025-01-04,Jharkhand,Dhanbad,,,,891.0,1001.0,,,2025,Q1_Jan_Apr
828201,2025-01-05,Jharkhand,Dhanbad,,,,329.0,588.0,,,2025,Q1_Jan_Apr
828201,2025-01-06,Jharkhand,Dhanbad,,,,224.0,517.0,,,2025,Q1_Jan_Apr
828201,2025-01-07,Jharkhand,Dhanbad,173.0,158.0,11.0,486.0,882.0,,,2025,Q1_Jan_Apr
828201,2025-01-09,Jharkhand,Dhanbad,12.0,5.0,0.0,15.0,28.0,,,2025,Q1_Jan_Apr
828201,2025-01-12,Jharkhand,Dhanbad,,,,16.0,20.0,2.0,58.0,2025,Q1_Jan_Apr
828201,2025-02-09,Jharkhand,Dhanbad,6.0,6.0,0.0,15.0,38.0,5.0,56.0,2025,Q1_Jan_Apr
828201,2025-02-11,Jharkhand,Dhanbad,,,,,,3.0,15.0,2025,Q1_Jan_Apr
828201,2025-02-12,Jharkhand,Dhanbad,,,,19.0,13.0,,,2025,Q1_Jan_Apr
828201,2025-03-09,Jharkhand,Dhanbad,1.0,1.0,0.0,4.0,8.0,2.0,21.0,2025,Q1_Jan_Apr
828201,2025-03-12,Jharkhand,Dhanbad,,,,21.0,22.0,3.0,44.0,2025,Q1_Jan_Apr
828201,2025-04-09,Jharkhand,Dhanbad,2.0,5.0,0.0,3.0,11.0,,,2025,Q1_Jan_Apr
828201,2025-04-12,Jharkhand,Dhanbad,,,,11.0,18.0,1.0,36.0,2025,Q1_Jan_Apr
828202,2025-01-03,Jharkhand,Dhanbad,,,,315.0,437.0,,,2025,Q1_Jan_Apr
828202,2025-01-04,Jharkhand,Dhanbad,,,,320.0,434.0,,,2025,Q1_Jan_Apr
828202,2025-01-05,Jharkhand,Dhanbad,,,,114.0,213.0,,,2025,Q1_Jan_Apr
828202,2025-01-06,Jharkhand,Dhanbad,,,,101.0,188.0,,,2025,Q1_Jan_Apr
828202,2025-01-07,Jharkhand,Dhanbad,,,,127.0,246.0,,,2025,Q1_Jan_Apr
828202,2025-01-09,Jharkhand,Dhanbad,1.0,1.0,0.0,1.0,5.0,,,2025,Q1_Jan_Apr
828202,2025-01-11,Jharkhand,Dhanbad,,,,,,0.0,22.0,2025,Q1_Jan_Apr
828202,2025-01-12,Jharkhand,Dhanbad,,,,,,0.0,11.0,2025,Q1_Jan_Apr
828202,2025-02-09,Jharkhand,Dhanbad,1.0,3.0,0.0,4.0,20.0,,,2025,Q1_Jan_Apr
828202,2025-02-11,Jharkhand,Dhanbad,,,,,,0.0,4.0,2025,Q1_Jan_Apr
828202,2025-02-12,Jharkhand,Dhanbad,,,,3.0,12.0,,,2025,Q1_Jan_Apr
828202,2025-03-09,Jharkhand,Dhanbad,,,,1.0,6.0,,,2025,Q1_Jan_Apr
828202,2025-03-11,Jharkhand,Dhanbad,,,,,,1.0,29.0,2025,Q1_Jan_Apr
828202,2025-03-12,Jharkhand,Dhanbad,,,,4.0,15.0,0.0,21.0,2025,Q1_Jan_Apr
828202,2025-04-09,Jharkhand,Dhanbad,1.0,2.0,0.0,3.0,5.0,,,2025,Q1_Jan_Apr
828202,2025-04-11,Jharkhand,Dhanbad,,,,,,1.0,28.0,2025,Q1_Jan_Apr
828202,2025-04-12,Jharkhand,Dhanbad,,,,6.0,7.0,1.0,20.0,2025,Q1_Jan_Apr
828203,2025-01-03,Jharkhand,Dhanbad,,,,120.0,192.0,,,2025,Q1_Jan_Apr
828203,2025-01-04,Jharkhand,Dhanbad,,,,197.0,245.0,,,2025,Q1_Jan_Apr
828203,2025-01-05,Jharkhand,Dhanbad,,,,145.0,163.0,,,2025,Q1_Jan_Apr
828203,2025-01-06,Jharkhand,Dhanbad,,,,101.0,155.0,,,2025,Q1_Jan_Apr
828203,2025-01-07,Jharkhand,Dhanbad,,,,112.0,187.0,,,2025,Q1_Jan_Apr
828203,2025-01-09,Jharkhand,Dhanbad,0.0,2.0,0.0,2.0,3.0,,,2025,Q1_Jan_Apr
828203,2025-01-12,Jharkhand,Dhanbad,,,,8.0,4.0,0.0,16.0,2025,Q1_Jan_Apr
828203,2025-02-09,Jharkhand,Dhanbad,1.0,0.0,0.0,0.0,7.0,,,2025,Q1_Jan_Apr
828203,2025-02-12,Jharkhand,Dhanbad,,,,6.0,12.0,,,2025,Q1_Jan_Apr
828203,2025-03-01,Jharkhand,Dhanbad,,,,,,35.0,1200.0,2025,Q1_Jan_Apr
828203,2025-03-09,Jharkhand,Dhanbad,,,,4.0,2.0,,,2025,Q1_Jan_Apr
828203,2025-03-11,Jharkhand,Dhanbad,,,,,,2.0,11.0,2025,Q1_Jan_Apr
828203,2025-03-12,Jharkhand,Dhanbad,,,,7.0,14.0,0.0,14.0,2025,Q1_Jan_Apr
828203,2025-04-09,Jharkhand,Dhanbad,1.0,0.0,0.0,2.0,4.0,1.0,12.0,2025,Q1_Jan_Apr
828203,2025-04-11,Jharkhand,Dhanbad,,,,,,0.0,22.0,2025,Q1_Jan_Apr
828203,2025-04-12,Jharkhand,Dhanbad,,,,10.0,9.0,1.0,15.0,2025,Q1_Jan_Apr
828204,2025-01-03,Jharkhand,Dhanbad,,,,100.0,200.0,,,2025,Q1_Jan_Apr
828204,2025-01-04,Jharkhand,Dhanbad,,,,168.0,245.0,,,2025,Q1_Jan_Apr
828204,2025-01-05,Jharkhand,Dhanbad,,,,126.0,190.0,,,2025,Q1_Jan_Apr
828204,2025-01-06,Jharkhand,Dhanbad,,,,115.0,162.0,,,2025,Q1_Jan_Apr
828204,2025-01-07,Jharkhand,Dhanbad,,,,141.0,208.0,,,2025,Q1_Jan_Apr
828204,2025-01-09,Jharkhand,Dhanbad,3.0,3.0,0.0,5.0,11.0,,,2025,Q1_Jan_Apr
828204,2025-01-12,Jharkhand,Dhanbad,,,,,,2.0,16.0,2025,Q1_Jan_Apr
828204,2025-02-09,Jharkhand,Dhanbad,3.0,1.0,0.0,8.0,10.0,3.0,37.0,2025,Q1_Jan_Apr
828204,2025-02-12,Jharkhand,Dhanbad,,,,6.0,9.0,1.0,47.0,2025,Q1_Jan_Apr
828204,2025-03-01,Jharkhand,Dhanbad,,,,,,27.0,1501.0,2025,Q1_Jan_Apr
828204,2025-03-09,Jharkhand,Dhanbad,4.0,0.0,0.0,1.0,3.0,1.0,14.0,2025,Q1_Jan_Apr
828204,2025-03-11,Jharkhand,Dhanbad,,,,,,0.0,25.0,2025,Q1_Jan_Apr
828204,2025-03-12,Jharkhand,Dhanbad,,,,8.0,15.0,,,2025,Q1_Jan_Apr
828204,2025-04-09,Jharkhand,Dhanbad,,,,3.0,3.0,,,2025,Q1_Jan_Apr
828204,2025-04-12,Jharkhand,Dhanbad,,,,6.0,17.0,,,2025,Q1_Jan_Apr
828205,2025-01-03,Jharkhand,Dhanbad,,,,407.0,1157.0,70.0,3841.0,2025,Q1_Jan_Apr
828205,2025-01-04,Jharkhand,Dhanbad,,,,783.0,1639.0,,,2025,Q1_Jan_Apr
828205,2025-01-05,Jharkhand,Dhanbad,,,,543.0,1442.0,,,2025,Q1_Jan_Apr
828205,2025-01-06,Jharkhand,Dhanbad,,,,453.0,1151.0,,,2025,Q1_Jan_Apr
828205,2025-01-07,Jharkhand,Dhanbad,,,,693.0,1862.0,,,2025,Q1_Jan_Apr
828205,2025-01-09,Jharkhand,Dhanbad,8.0,6.0,0.0,34.0,96.0,,,2025,Q1_Jan_Apr
828205,2025-01-12,Jharkhand,Dhanbad,,,,29.0,43.0,,,2025,Q1_Jan_Apr
828205,2025-02-09,Jharkhand,Dhanbad,22.0,3.0,0.0,22.0,68.0,3.0,58.0,2025,Q1_Jan_Apr
828205,2025-02-11,Jharkhand,Dhanbad,,,,,,3.0,23.0,2025,Q1_Jan_Apr
828205,2025-02-12,Jharkhand,Dhanbad,,,,26.0,35.0,,,2025,Q1_Jan_Apr
828205,2025-03-09,Jharkhand,Dhanbad,8.0,2.0,0.0,3.0,9.0,2.0,41.0,2025,Q1_Jan_Apr
828205,2025-03-12,Jharkhand,Dhanbad,,,,18.0,24.0,,,2025,Q1_Jan_Apr
828205,2025-04-09,Jharkhand,Dhanbad,5.0,5.0,0.0,6.0,3.0,,,2025,Q1_Jan_Apr
828205,2025-04-11,Jharkhand,Dhanbad,,,,,,4.0,75.0,2025,Q1_Jan_Apr
828205,2025-04-12,Jharkhand,Dhanbad,,,,22.0,44.0,2.0,42.0,2025,Q1_Jan_Apr
828206,2025-01-03,Jharkhand,Dhanbad,,,,23.0,54.0,15.0,486.0,2025,Q1_Jan_Apr
828206,2025-01-04,Jharkhand,Dhanbad,,,,35.0,52.0,,,2025,Q1_Jan_Apr
828206,2025-01-05,Jharkhand,Dhanbad,,,,28.0,41.0,,,2025,Q1_Jan_Apr
828206,2025-01-06,Jharkhand,Dhanbad,,,,22.0,18.0,,,2025,Q1_Jan_Apr
828206,2025-01-07,Jharkhand,Dhanbad,,,,23.0,44.0,,,2025,Q1_Jan_Apr
828206,2025-01-09,Jharkhand,Dhanbad,,,,2.0,1.0,,,2025,Q1_Jan_Apr
828206,2025-01-12,Jharkhand,Dhanbad,,,,,,0.0,1.0,2025,Q1_Jan_Apr
828206,2025-02-09,Jharkhand,Dhanbad,,,,1.0,3.0,,,2025,Q1_Jan_Apr
828206,2025-02-12,Jharkhand,Dhanbad,,,,1.0,0.0,,,2025,Q1_Jan_Apr
828206,2025-03-09,Jharkhand,Dhanbad,,,,0.0,1.0,0.0,2.0,2025,Q1_Jan_Apr
828206,2025-03-12,Jharkhand,Dhanbad,,,,1.0,2.0,0.0,2.0,2025,Q1_Jan_Apr
828206,2025-04-09,Jharkhand,Dhanbad,11.0,0.0,0.0,,,,,2025,Q1_Jan_Apr
828206,2025-04-11,Jharkhand,Dhanbad,,,,,,0.0,6.0,2025,Q1_Jan_Apr
828206,2025-04-12,Jharkhand,Dhanbad,,,,2.0,0.0,,,2025,Q1_Jan_Apr
828207,2025-01-03,Jharkhand,Dhanbad,,,,62.0,107.0,,,2025,Q1_Jan_Apr
828207,2025-01-04,Jharkhand,Dhanbad,,,,79.0,101.0,,,2025,Q1_Jan_Apr
828207,2025-01-05,Jharkhand,Dhanbad,,,,61.0,86.0,,,2025,Q1_Jan_Apr
828207,2025-01-06,Jharkhand,Dhanbad,,,,28.0,63.0,,,2025,Q1_Jan_Apr
828207,2025-01-07,Jharkhand,Dhanbad,,,,31.0,99.0,,,2025,Q1_Jan_Apr
828207,2025-01-09,Jharkhand,Dhanbad,,,,1.0,3.0,1.0,7.0,2025,Q1_Jan_Apr
828207,2025-01-11,Jharkhand,Dhanbad,,,,,,0.0,3.0,2025,Q1_Jan_Apr
828207,2025-01-12,Jharkhand,Dhanbad,,,,4.0,4.0,,,2025,Q1_Jan_Apr
828207,2025-02-09,Jharkhand,Dhanbad,0.0,1.0,0.0,1.0,0.0,,,2025,Q1_Jan_Apr
828207,2025-02-12,Jharkhand,Dhanbad,,,,2.0,5.0,,,2025,Q1_Jan_Apr
828207,2025-03-01,Jharkhand,Dhanbad,,,,,,18.0,563.0,2025,Q1_Jan_Apr
828207,2025-03-09,Jharkhand,Dhanbad,,,,1.0,2.0,,,2025,Q1_Jan_Apr
828207,2025-03-12,Jharkhand,Dhanbad,,,,1.0,4.0,3.0,8.0,2025,Q1_Jan_Apr
828207,2025-04-09,Jharkhand,Dhanbad,,,,2.0,0.0,0.0,7.0,2025,Q1_Jan_Apr
828207,2025-04-12,Jharkhand,Dhanbad,,,,0.0,3.0,0.0,10.0,2025,Q1_Jan_Apr
828301,2025-01-03,Jharkhand,Dhanbad,,,,159.0,382.0,23.0,678.0,2025,Q1_Jan_Apr
828301,2025-01-04,Jharkhand,Dhanbad,,,,202.0,325.0,,,2025,Q1_Jan_Apr
828301,2025-01-05,Jharkhand,Dhanbad,,,,101.0,197.0,,,2025,Q1_Jan_Apr
828301,2025-01-06,Jharkhand,Dhanbad,,,,96.0,168.0,,,2025,Q1_Jan_Apr
828301,2025-01-07,Jharkhand,Dhanbad,,,,104.0,307.0,,,2025,Q1_Jan_Apr
828301,2025-01-09,Jharkhand,Dhanbad,1.0,1.0,0.0,5.0,8.0,0.0,7.0,2025,Q1_Jan_Apr
828301,2025-01-12,Jharkhand,Dhanbad,,,,6.0,7.0,,,2025,Q1_Jan_Apr
828301,2025-02-09,Jharkhand,Dhanbad,3.0,0.0,0.0,2.0,9.0,,,2025,Q1_Jan_Apr
828301,2025-02-11,Jharkhand,Dhanbad,,,,,,0.0,1.0,2025,Q1_Jan_Apr
828301,2025-02-12,Jharkhand,Dhanbad,,,,13.0,14.0,2.0,34.0,2025,Q1_Jan_Apr
828301,2025-03-09,Jharkhand,Dhanbad,0.0,1.0,0.0,2.0,1.0,0.0,4.0,2025,Q1_Jan_Apr
828301,2025-03-11,Jharkhand,Dhanbad,,,,,,0.0,11.0,2025,Q1_Jan_Apr
828301,2025-03-12,Jharkhand,Dhanbad,,,,7.0,12.0,,,2025,Q1_Jan_Apr
828301,2025-04-09,Jharkhand,Dhanbad,2.0,1.0,0.0,0.0,4.0,,,2025,Q1_Jan_Apr
828301,2025-04-11,Jharkhand,Dhanbad,,,,,,0.0,14.0,2025,Q1_Jan_Apr
828301,2025-04-12,Jharkhand,Dhanbad,,,,1.0,5.0,0.0,12.0,2025,Q1_Jan_Apr
828302,2025-01-03,Jharkhand,Dhanbad,,,,88.0,170.0,13.0,372.0,2025,Q1_Jan_Apr
828302,2025-01-04,Jharkhand,Dhanbad,,,,156.0,167.0,,,2025,Q1_Jan_Apr
828302,2025-01-05,Jharkhand,Dhanbad,,,,82.0,89.0,,,2025,Q1_Jan_Apr
828302,2025-01-06,Jharkhand,Dhanbad,,,,61.0,78.0,,,2025,Q1_Jan_Apr
828302,2025-01-07,Jharkhand,Dhanbad,,,,68.0,145.0,,,2025,Q1_Jan_Apr
828302,2025-01-09,Jharkhand,Dhanbad,1.0,1.0,0.0,1.0,7.0,2.0,8.0,2025,Q1_Jan_Apr
828302,2025-01-12,Jharkhand,Dhanbad,,,,,,0.0,10.0,2025,Q1_Jan_Apr
828302,2025-02-09,Jharkhand,Dhanbad,1.0,0.0,0.0,3.0,10.0,,,2025,Q1_Jan_Apr
828302,2025-02-12,Jharkhand,Dhanbad,,,,5.0,3.0,1.0,13.0,2025,Q1_Jan_Apr
828302,2025-03-09,Jharkhand,Dhanbad,,,,0.0,3.0,0.0,8.0,2025,Q1_Jan_Apr
828302,2025-03-11,Jharkhand,Bokaro,,,,,,0.0,2.0,2025,Q1_Jan_Apr
828302,2025-03-12,Jharkhand,Dhanbad,,,,3.0,2.0,3.0,4.0,2025,Q1_Jan_Apr
828302,2025-04-09,Jharkhand,Dhanbad,,,,0.0,6.0,,,2025,Q1_Jan_Apr
828302,2025-04-11,Jharkhand,Bokaro,,,,,,0.0,4.0,2025,Q1_Jan_Apr
828302,2025-04-12,Jharkhand,Dhanbad,,,,1.0,3.0,0.0,6.0,2025,Q1_Jan_Apr
828303,2025-01-03,Jharkhand,Bokaro,,,,115.0,336.0,,,2025,Q1_Jan_Apr
828303,2025-01-04,Jharkhand,Bokaro,,,,408.0,318.0,,,2025,Q1_Jan_Apr
828303,2025-01-05,Jharkhand,Bokaro,,,,189.0,203.0,,,2025,Q1_Jan_Apr
828303,2025-01-06,Jharkhand,Bokaro,,,,159.0,202.0,,,2025,Q1_Jan_Apr
828303,2025-01-07,Jharkhand,Bokaro,,,,179.0,252.0,,,2025,Q1_Jan_Apr
828303,2025-01-09,Jharkhand,Bokaro,2.0,1.0,0.0,7.0,13.0,3.0,24.0,2025,Q1_Jan_Apr
828303,2025-01-12,Jharkhand,Bokaro,,,,8.0,7.0,,,2025,Q1_Jan_Apr
828303,2025-02-09,Jharkhand,Bokaro,2.0,3.0,0.0,6.0,10.0,,,2025,Q1_Jan_Apr
828303,2025-02-12,Jharkhand,Bokaro,,,,9.0,7.0,1.0,8.0,2025,Q1_Jan_Apr
828303,2025-03-09,Jharkhand,Bokaro,0.0,2.0,0.0,1.0,1.0,0.0,8.0,2025,Q1_Jan_Apr
828303,2025-03-11,Jharkhand,Bokaro,,,,,,0.0,21.0,2025,Q1_Jan_Apr
828303,2025-03-12,Jharkhand,Bokaro,,,,11.0,11.0,,,2025,Q1_Jan_Apr
828303,2025-04-09,Jharkhand,Bokaro,1.0,0.0,0.0,4.0,4.0,,,2025,Q1_Jan_Apr
828303,2025-04-12,Jharkhand,Bokaro,,,,9.0,8.0,0.0,20.0,2025,Q1_Jan_Apr
